2025-04-01 11:11:54,873 INFO  ExportHelperExtension.cs: 1160 - 8 components to check
2025-04-01 11:11:54,873 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem5^PACKAssem1-1
2025-04-01 11:11:54,873 INFO  ExportHelperExtension.cs: 1136 - Found 44 in Assem5^PACKAssem1-1
2025-04-01 11:11:54,873 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem5^PACKAssem1-1
2025-04-01 11:11:54,873 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from stepper_lid_wrist_URDF-1
2025-04-01 11:11:54,874 INFO  ExportHelperExtension.cs: 1136 - Found 89 in stepper_lid_wrist_URDF-1
2025-04-01 11:11:54,874 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in stepper_lid_wrist_URDF-1
2025-04-01 11:11:54,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem1^PACKAssem1-1
2025-04-01 11:11:54,875 INFO  ExportHelperExtension.cs: 1136 - Found 31 in Assem1^PACKAssem1-1
2025-04-01 11:11:54,875 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem1^PACKAssem1-1
2025-04-01 11:11:54,875 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from main_base_URDF-1
2025-04-01 11:11:54,876 INFO  ExportHelperExtension.cs: 1136 - Found 142 in main_base_URDF-1
2025-04-01 11:11:54,876 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in main_base_URDF-1
2025-04-01 11:11:54,877 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem8^PACKAssem1-1
2025-04-01 11:11:54,877 INFO  ExportHelperExtension.cs: 1136 - Found 41 in Assem8^PACKAssem1-1
2025-04-01 11:11:54,877 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem8^PACKAssem1-1
2025-04-01 11:11:54,878 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from wrist_small_NEMA_URDF-1
2025-04-01 11:11:54,878 INFO  ExportHelperExtension.cs: 1136 - Found 163 in wrist_small_NEMA_URDF-1
2025-04-01 11:11:54,879 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in wrist_small_NEMA_URDF-1
2025-04-01 11:11:54,879 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from Assem2^PACKAssem1-1
2025-04-01 11:11:54,881 INFO  ExportHelperExtension.cs: 1136 - Found 34 in Assem2^PACKAssem1-1
2025-04-01 11:11:54,881 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in Assem2^PACKAssem1-1
2025-04-01 11:11:54,881 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF_SSG48_assem-1
2025-04-01 11:11:54,881 INFO  ExportHelperExtension.cs: 1136 - Found 50 in URDF_SSG48_assem-1
2025-04-01 11:11:54,881 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in URDF_SSG48_assem-1
2025-04-01 11:11:55,426 INFO  SwAddin.cs: 339 - Loading config tree
2025-04-01 11:11:55,429 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2025-04-01 11:11:55,433 INFO  SwAddin.cs: 344 - Showing property manager
2025-04-01 11:12:43,670 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-04-01 11:13:06,187 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-04-01 11:14:14,805 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-04-01 11:14:28,998 INFO  ExportPropertyManager.cs: 1018 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2025-04-01 11:14:41,045 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
